2021-12-10 14:06:26,179 DEBUG    decos.py Была вызвана функция process_response_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:06:26,179 INFO     client_send.py Установлено соединение с сервером. Ответ сервера: 200 : OK
2021-12-10 14:06:39,882 DEBUG    client_send.py Сформирован словарь сообщения: {'action': 'message', 'time': 1639137999.8825696, 'account_name': 'Guest', 'mess_text': 'hello'}
2021-12-10 14:06:39,883 DEBUG    decos.py Была вызвана функция create_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59000), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:06:39,884 DEBUG    decos.py Была вызвана функция send_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59000), raddr=('127.0.0.1', 7777)>, {'action': 'message', 'time': 1639137999.8825696, 'account_name': 'Guest', 'mess_text': 'hello'}), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:08:38,716 INFO     client_send.py Завершение работы по команде пользователя.
2021-12-10 14:30:20,240 DEBUG    decos.py Была вызвана функция arg_parser c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:30:20,276 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1, порт: 7777, режим работы: listen
2021-12-10 14:30:20,277 CRITICAL client.py Не удалось подключиться к серверу 127.0.0.1:7777, конечный компьютер отверг запрос на подключение.
2021-12-10 14:32:50,694 DEBUG    decos.py Была вызвана функция arg_parser c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:32:50,694 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1, порт: 7777, режим работы: listen
2021-12-10 14:32:50,695 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-12-10 14:32:50,695 DEBUG    decos.py Была вызвана функция create_presence c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:32:50,696 DEBUG    decos.py Была вызвана функция send_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59418), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1639139570.6952171, 'user': {'account_name': 'Guest'}}), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:32:50,700 DEBUG    decos.py Была вызвана функция get_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59418), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:32:50,700 DEBUG    client.py Разбор приветственного сообщения от сервера: {'response': 200}
2021-12-10 14:32:50,701 DEBUG    decos.py Была вызвана функция process_response_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:32:50,701 INFO     client.py Установлено соединение с сервером. Ответ сервера: 200 : OK
2021-12-10 14:33:08,637 DEBUG    decos.py Была вызвана функция arg_parser c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:33:08,637 INFO     client_send.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1, порт: 7777, режим работы: send
2021-12-10 14:33:08,638 DEBUG    client_send.py Сформировано presence сообщение для пользователя Guest
2021-12-10 14:33:08,638 DEBUG    decos.py Была вызвана функция create_presence c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:33:08,639 DEBUG    decos.py Была вызвана функция send_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59424), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1639139588.6381414, 'user': {'account_name': 'Guest'}}), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:33:09,141 DEBUG    decos.py Была вызвана функция get_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59424), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:33:09,141 DEBUG    client_send.py Разбор приветственного сообщения от сервера: {'response': 200}
2021-12-10 14:33:09,141 DEBUG    decos.py Была вызвана функция process_response_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:33:09,141 INFO     client_send.py Установлено соединение с сервером. Ответ сервера: 200 : OK
2021-12-10 14:33:16,311 DEBUG    client_send.py Сформирован словарь сообщения: {'action': 'message', 'time': 1639139596.3113616, 'account_name': 'Guest', 'mess_text': 'hello'}
2021-12-10 14:33:16,312 DEBUG    decos.py Была вызвана функция create_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59424), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
